"","year","lowerlemma","count"
"6497",2009,"tuning",1
"6498",2009,"turkish",1
"6499",2009,"turtle",1
"6500",2009,"typify",1
"6501",2009,"uh",1
"6502",2009,"ultimate",1
"6503",2009,"umbrella",1
"6504",2009,"unaffected",1
"6505",2009,"unannounced",1
"6506",2009,"unbalanced",1
"6507",2009,"uncanny",1
"6508",2009,"uncommon",1
"6509",2009,"unconfounded",1
"6510",2009,"unconsciousness",1
"6511",2009,"unconstrained",1
"6512",2009,"uncorrect",1
"6513",2009,"uncorrected",1
"6514",2009,"uncovered",1
"6515",2009,"undermine",1
"6516",2009,"underpin",1
"6517",2009,"underscore",1
"6518",2009,"understandability",1
"6519",2009,"undetermined",1
"6520",2009,"undistributed",1
"6521",2009,"undoing",1
"6522",2009,"undoubtedly",1
"6523",2009,"uneducate",1
"6524",2009,"unequal",1
"6525",2009,"unequally",1
"6526",2009,"unequivocal",1
"6527",2009,"unevenly",1
"6528",2009,"unexplained",1
"6529",2009,"unfold",1
"6530",2009,"unfortunate",1
"6531",2009,"unidimensional",1
"6532",2009,"unification",1
"6533",2009,"unify",1
"6534",2009,"unifying",1
"6535",2009,"unimpaired",1
"6536",2009,"unintentionally",1
"6537",2009,"unity",1
"6538",2009,"universidad",1
"6539",2009,"unknowingly",1
"6540",2009,"unmask",1
"6541",2009,"unmodified",1
"6542",2009,"unnecessary",1
"6543",2009,"unnoticed",1
"6544",2009,"unpack",1
"6545",2009,"unprepar",1
"6546",2009,"unprepared",1
"6547",2009,"unreasonably",1
"6548",2009,"unrecognized",1
"6549",2009,"unrelat",1
"6550",2009,"unrepeated",1
"6551",2009,"unresolved",1
"6552",2009,"unrestrict",1
"6553",2009,"unsafe",1
"6554",2009,"unsatisfying",1
"6555",2009,"unselected",1
"6556",2009,"unstudied",1
"6557",2009,"unsuccessful",1
"6558",2009,"unsuspected",1
"6559",2009,"unsworth",1
"6560",2009,"unsystematic",1
"6561",2009,"untimed",1
"6562",2009,"unusual",1
"6563",2009,"uphill",1
"6564",2009,"upper",1
"6565",2009,"urgently",1
"6566",2009,"usa",1
"6567",2009,"users",1
"6568",2009,"uwl",1
"6569",2009,"v1",1
"6570",2009,"valenced",1
"6571",2009,"validated",1
"6572",2009,"validation",1
"6573",2009,"vallduvi",1
"6574",2009,"valuation",1
"6575",2009,"vandist",1
"6576",2009,"vanlehn",1
"6577",2009,"vascular",1
"6578",2009,"vazquez",1
"6579",2009,"venue",1
"6580",2009,"verbalisation",1
"6581",2009,"verbalization",1
"6582",2009,"verde",1
"6583",2009,"verge",1
"6584",2009,"veridical",1
"6585",2009,"veridicality",1
"6586",2009,"versace",1
"6587",2009,"vertebrate",1
"6588",2009,"viability",1
"6589",2009,"viable",1
"6590",2009,"vicinity",1
"6591",2009,"vicker",1
"6592",2009,"victoria",1
"6593",2009,"videos",1
"6594",2009,"videotape",1
"6595",2009,"viewer",1
"6596",2009,"viewpoint",1
"6597",2009,"village",1
"6598",2009,"violat",1
"6599",2009,"virtually",1
"6600",2009,"virtue",1
"6601",2009,"virus",1
"6602",2009,"visceral",1
"6603",2009,"visuospatially",1
"6604",2009,"vitro",1
"6605",2009,"vivo",1
"6606",2009,"vlm",1
"6607",2009,"vocalization",1
"6608",2009,"vocod",1
"6609",2009,"vogel",1
"6610",2009,"voltage",1
"6611",2009,"volunteer",1
"6612",2009,"vosniadou",1
"6613",2009,"voter",1
"6614",2009,"vulnerability",1
"6615",2009,"vursus",1
"6616",2009,"wake",1
"6617",2009,"waldmann",1
"6618",2009,"walker",1
"6619",2009,"walls",1
"6620",2009,"walsh",1
"6621",2009,"warm",1
"6622",2009,"warn",1
"6623",2009,"warrant",1
"6624",2009,"washida",1
"6625",2009,"waterloo",1
"6626",2009,"watkins",1
"6627",2009,"weakest",1
"6628",2009,"weakly",1
"6629",2009,"wealthy",1
"6630",2009,"weapon",1
"6631",2009,"weather",1
"6632",2009,"weatherall",1
"6633",2009,"webcam",1
"6634",2009,"wednesday",1
"6635",2009,"weekly",1
"6636",2009,"wei4",1
"6637",2009,"weighte",1
"6638",2009,"welsh",1
"6639",2009,"wernicke",1
"6640",2009,"wernike",1
"6641",2009,"which",1
"6642",2009,"while",1
"6643",2009,"whom",1
"6644",2009,"wider",1
"6645",2009,"wie",1
"6646",2009,"wiebe",1
"6647",2009,"wilger",1
"6648",2009,"willingness",1
"6649",2009,"wing",1
"6650",2009,"winne",1
"6651",2009,"winner",1
"6652",2009,"wisc",1
"6653",2009,"wisconsin",1
"6654",2009,"wixt",1
"6655",2009,"woltz",1
"6656",2009,"wonder",1
"6657",2009,"wooden",1
"6658",2009,"wordlist",1
"6659",2009,"workings",1
"6660",2009,"workplace",1
"6661",2009,"writer",1
"6662",2009,"wrong",1
"6663",2009,"x2",1
"6664",2009,"xx",1
"6665",2009,"xxxxx",1
"6666",2009,"yoking",1
"6667",2009,"yomi",1
"6668",2009,"youth",1
"6669",2009,"yu",1
"6670",2009,"zacharski",1
"6671",2009,"zaki",1
"6672",2009,"zenon",1
"6673",2009,"zimmerman",1
"6674",2009,"zone",1
"6675",2010,"learn",570
"6676",2010,"use",516
"6677",2010,"model",507
"6678",2010,"result",427
"6679",2010,"task",422
"6680",2010,"word",403
"6681",2010,"learning",394
"6682",2010,"study",372
"6683",2010,"effect",363
"6684",2010,"be",342
"6685",2010,"more",329
"6686",2010,"show",308
"6687",2010,"when",306
"6688",2010,"participant",305
"6689",2010,"two",290
"6690",2010,"process",287
"6691",2010,"suggest",266
"6692",2010,"child",257
"6693",2010,"present",257
"6694",2010,"information",247
"6695",2010,"language",245
"6696",2010,"experiment",244
"6697",2010,"one",232
"6698",2010,"cognitive",230
"6699",2010,"base",229
"6700",2010,"have",218
"6701",2010,"object",215
"6702",2010,"how",214
"6703",2010,"human",209
"6704",2010,"people",201
"6705",2010,"knowledge",200
"6706",2010,"representation",198
"6707",2010,"performance",195
"6708",2010,"find",179
"6709",2010,"theory",177
"6710",2010,"visual",176
"6711",2010,"time",175
"6712",2010,"other",173
"6713",2010,"also",172
"6714",2010,"make",172
"6715",2010,"different",171
"6716",2010,"student",168
"6717",2010,"memory",167
"6718",2010,"problem",165
"6719",2010,"test",163
"6720",2010,"however",162
"6721",2010,"structure",159
"6722",2010,"individual",150
"6723",2010,"such",149
"6724",2010,"difference",147
"6725",2010,"examine",147
"6726",2010,"provide",147
"6727",2010,"condition",146
"6728",2010,"as",141
"6729",2010,"category",141
"6730",2010,"feature",141
"6731",2010,"data",138
"6732",2010,"research",138
"6733",2010,"context",135
"6734",2010,"work",134
"6735",2010,"ability",130
"6736",2010,"evidence",130
"6737",2010,"action",128
"6738",2010,"investigate",126
"6739",2010,"attention",122
"6740",2010,"influence",122
"6741",2010,"processing",122
"6742",2010,"level",121
"6743",2010,"system",119
"6744",2010,"group",116
"6745",2010,"semantic",116
"6746",2010,"response",115
"6747",2010,"models",113
"6748",2010,"only",113
"6749",2010,"finding",111
"6750",2010,"support",109
"6751",2010,"target",108
"6752",2010,"decision",107
"6753",2010,"paper",106
"6754",2010,"account",105
"6755",2010,"causal",105
"6756",2010,"social",105
"6757",2010,"spatial",105
"6758",2010,"behavior",104
"6759",2010,"adult",103
"6760",2010,"concept",102
"6761",2010,"event",101
"6762",2010,"order",101
"6763",2010,"role",101
"6764",2010,"compare",99
"6765",2010,"cue",99
"6766",2010,"indicate",98
"6767",2010,"question",98
"6768",2010,"type",98
"6769",2010,"number",97
"6770",2010,"three",96
"6771",2010,"measure",95
"6772",2010,"analysis",94
"6773",2010,"strategy",94
"6774",2010,"1",93
"6775",2010,"explain",90
"6776",2010,"control",89
"6777",2010,"pattern",89
"6778",2010,"2",88
"6779",2010,"demonstrate",88
"6780",2010,"discuss",88
"6781",2010,"environment",88
"6782",2010,"form",88
"6783",2010,"increase",87
"6784",2010,"novel",87
"6785",2010,"learner",86
"6786",2010,"term",86
"6787",2010,"change",85
"6788",2010,"first",85
"6789",2010,"linguistic",85
"6790",2010,"often",85
"6791",2010,"well",85
"6792",2010,"give",84
"6793",2010,"agent",83
"6794",2010,"hypothesis",82
"6795",2010,"understanding",82
"6796",2010,"goal",81
"6797",2010,"relation",81
"6798",2010,"state",81
"6799",2010,"perceptual",80
"6800",2010,"cognition",79
"6801",2010,"current",79
"6802",2010,"domain",79
"6803",2010,"mechanism",79
"6804",2010,"new",79
"6805",2010,"complex",78
"6806",2010,"predict",78
"6807",2010,"propose",78
"6808",2010,"stimuli",78
"6809",2010,"explanation",77
"6810",2010,"interaction",77
"6811",2010,"recognition",77
"6812",2010,"set",77
"6813",2010,"affect",76
"6814",2010,"approach",76
"6815",2010,"inference",76
"6816",2010,"property",76
"6817",2010,"understand",76
"6818",2010,"not",75
"6819",2010,"same",75
"6820",2010,"experience",74
"6821",2010,"mental",74
"6822",2010,"sentence",74
"6823",2010,"specific",74
"6824",2010,"less",73
"6825",2010,"movement",73
"6826",2010,"example",72
"6827",2010,"do",71
"6828",2010,"many",71
"6829",2010,"previous",71
"6830",2010,"search",71
"6831",2010,"subject",71
"6832",2010,"lead",70
"6833",2010,"multiple",70
"6834",2010,"similarity",70
"6835",2010,"experiments",69
"6836",2010,"eye",69
"6837",2010,"include",69
"6838",2010,"label",69
"6839",2010,"most",69
"6840",2010,"require",69
"6841",2010,"higher",68
"6842",2010,"prediction",68
"6843",2010,"better",67
"6844",2010,"even",67
"6845",2010,"reasoning",67
"6846",2010,"space",67
"6847",2010,"speaker",67
"6848",2010,"ask",66
"6849",2010,"high",66
"6850",2010,"judgment",66
"6851",2010,"perception",66
"6852",2010,"view",66
"6853",2010,"infant",65
"6854",2010,"constraint",64
"6855",2010,"describe",64
"6856",2010,"explore",64
"6857",2010,"function",64
"6858",2010,"perform",64
"6859",2010,"prior",64
"6860",2010,"self",64
"6861",2010,"simple",64
"6862",2010,"computational",63
"6863",2010,"develop",63
"6864",2010,"development",63
"6865",2010,"experimental",62
"6866",2010,"item",62
"6867",2010,"related",62
"6868",2010,"year",62
"6869",2010,"factor",61
"6870",2010,"meaning",61
"6871",2010,"science",61
"6872",2010,"occur",60
"6873",2010,"similar",60
"6874",2010,"situation",60
"6875",2010,"where",60
"6876",2010,"contrast",59
"6877",2010,"here",59
"6878",2010,"implication",59
"6879",2010,"know",59
"6880",2010,"world",59
"6881",2010,"idea",58
"6882",2010,"lexical",58
"6883",2010,"training",58
"6884",2010,"focus",57
"6885",2010,"important",57
"6886",2010,"location",57
"6887",2010,"picture",57
"6888",2010,"possible",57
"6889",2010,"then",57
"6890",2010,"argue",56
"6891",2010,"associate",56
"6892",2010,"four",56
"6893",2010,"method",56
"6894",2010,"particular",56
"6895",2010,"produce",56
"6896",2010,"represent",56
"6897",2010,"think",56
"6898",2010,"way",56
"6899",2010,"acquisition",55
"6900",2010,"consistent",55
"6901",2010,"estimate",55
"6902",2010,"sequence",55
"6903",2010,"simulation",55
"6904",2010,"text",55
"6905",2010,"conceptual",54
"6906",2010,"mapping",54
"6907",2010,"observe",54
"6908",2010,"relationship",54
"6909",2010,"report",54
"6910",2010,"rule",54
"6911",2010,"case",53
"6912",2010,"old",53
"6913",2010,"diagram",52
"6914",2010,"help",52
"6915",2010,"network",52
"6916",2010,"second",52
"6917",2010,"transfer",52
"6918",2010,"design",51
"6919",2010,"play",51
"6920",2010,"reveal",51
"6921",2010,"take",51
"6922",2010,"belief",50
"6923",2010,"categorization",50
"6924",2010,"comprehension",50
"6925",2010,"determine",50
"6926",2010,"match",50
"6927",2010,"probability",50
"6928",2010,"hand",49
"6929",2010,"input",49
"6930",2010,"mean",49
"6931",2010,"priming",49
"6932",2010,"see",49
"6933",2010,"allow",48
"6934",2010,"alternative",48
"6935",2010,"bayesian",48
"6936",2010,"description",48
"6937",2010,"display",48
"6938",2010,"distance",48
"6939",2010,"face",48
"6940",2010,"follow",48
"6941",2010,"rate",48
"6942",2010,"recent",48
"6943",2010,"solve",48
"6944",2010,"appear",47
"6945",2010,"categorie",47
"6946",2010,"computer",47
"6947",2010,"depend",47
"6948",2010,"direct",47
"6949",2010,"english",47
"6950",2010,"involve",47
"6951",2010,"look",47
"6952",2010,"outcome",47
"6953",2010,"3",46
"6954",2010,"able",46
"6955",2010,"choice",46
"6956",2010,"component",46
"6957",2010,"future",46
"6958",2010,"generate",46
"6959",2010,"image",46
"6960",2010,"metaphor",46
"6961",2010,"motor",46
"6962",2010,"facilitate",45
"6963",2010,"general",45
"6964",2010,"real",45
"6965",2010,"abstract",44
"6966",2010,"dimension",44
"6967",2010,"improve",44
"6968",2010,"part",44
"6969",2010,"person",44
"6970",2010,"reflect",44
"6971",2010,"stimulus",44
"6972",2010,"trial",44
"6973",2010,"paradigm",43
"6974",2010,"sound",43
"6975",2010,"verb",43
"6976",2010,"difficulty",42
"6977",2010,"direction",42
"6978",2010,"reason",42
"6979",2010,"relevant",42
"6980",2010,"scene",42
"6981",2010,"aspect",41
"6982",2010,"evaluate",41
"6983",2010,"long",41
"6984",2010,"low",41
"6985",2010,"point",41
"6986",2010,"attentional",40
"6987",2010,"capacity",40
"6988",2010,"dynamic",40
"6989",2010,"frequency",40
"6990",2010,"further",40
"6991",2010,"perspective",40
"6992",2010,"recall",40
"6993",2010,"solving",40
"6994",2010,"speech",40
"6995",2010,"area",39
"6996",2010,"assume",39
"6997",2010,"brain",39
"6998",2010,"cause",39
"6999",2010,"empirical",39
"7000",2010,"rather",39
"7001",2010,"relations",39
"7002",2010,"significantly",39
"7003",2010,"user",39
"7004",2010,"age",38
"7005",2010,"assumption",38
"7006",2010,"contain",38
"7007",2010,"differ",38
"7008",2010,"error",38
"7009",2010,"extend",38
"7010",2010,"greater",38
"7011",2010,"need",38
"7012",2010,"accuracy",37
"7013",2010,"address",37
"7014",2010,"common",37
"7015",2010,"likely",37
"7016",2010,"noun",37
"7017",2010,"prim",37
"7018",2010,"prime",37
"7019",2010,"skill",37
"7020",2010,"statistical",37
"7021",2010,"assess",36
"7022",2010,"benefit",36
"7023",2010,"identify",36
"7024",2010,"load",36
"7025",2010,"phonological",36
"7026",2010,"preference",36
"7027",2010,"reading",36
"7028",2010,"verbal",36
"7029",2010,"2009",35
"7030",2010,"best",35
"7031",2010,"complete",35
"7032",2010,"early",35
"7033",2010,"large",35
"7034",2010,"single",35
"7035",2010,"speak",35
"7036",2010,"theoretical",35
"7037",2010,"answer",34
"7038",2010,"correct",34
"7039",2010,"course",34
"7040",2010,"exist",34
"7041",2010,"gaze",34
"7042",2010,"link",34
"7043",2010,"range",34
"7044",2010,"syntactic",34
"7045",2010,"thus",34
"7046",2010,"young",34
"7047",2010,"4",33
"7048",2010,"achieve",33
"7049",2010,"behavioral",33
"7050",2010,"conduct",33
"7051",2010,"consider",33
"7052",2010,"content",33
"7053",2010,"interactive",33
"7054",2010,"several",33
"7055",2010,"shape",33
"7056",2010,"so",33
"7057",2010,"train",33
"7058",2010,"value",33
"7059",2010,"words",33
"7060",2010,"acquire",32
"7061",2010,"artificial",32
"7062",2010,"degree",32
"7063",2010,"explanations",32
"7064",2010,"framework",32
"7065",2010,"key",32
"7066",2010,"mind",32
"7067",2010,"psychological",32
"7068",2010,"route",32
"7069",2010,"series",32
"7070",2010,"a",31
"7071",2010,"apply",31
"7072",2010,"bia",31
"7073",2010,"body",31
"7074",2010,"independent",31
"7075",2010,"instruction",31
"7076",2010,"modeling",31
"7077",2010,"pair",31
"7078",2010,"past",31
"7079",2010,"principle",31
"7080",2010,"remain",31
"7081",2010,"selection",31
"7082",2010,"switch",31
"7083",2010,"tend",31
"7084",2010,"track",31
"7085",2010,"2007",30
"7086",2010,"complexity",30
"7087",2010,"difficult",30
"7088",2010,"encoding",30
"7089",2010,"establish",30
"7090",2010,"interpret",30
"7091",2010,"motion",30
"7092",2010,"overall",30
"7093",2010,"patterns",30
"7094",2010,"reference",30
"7095",2010,"relative",30
"7096",2010,"video",30
"7097",2010,"wm",30
"7098",2010,"act",29
"7099",2010,"activation",29
"7100",2010,"characteristic",29
"7101",2010,"construct",29
"7102",2010,"decrease",29
"7103",2010,"expectation",29
"7104",2010,"game",29
"7105",2010,"interpretation",29
"7106",2010,"kind",29
"7107",2010,"map",29
"7108",2010,"nature",29
"7109",2010,"perceive",29
"7110",2010,"position",29
"7111",2010,"potential",29
"7112",2010,"presentation",29
"7113",2010,"production",29
"7114",2010,"size",29
"7115",2010,"small",29
"7116",2010,"systems",29
"7117",2010,"activity",28
"7118",2010,"addition",28
"7119",2010,"biase",28
"7120",2010,"engage",28
"7121",2010,"exemplar",28
"7122",2010,"grammar",28
"7123",2010,"highly",28
"7124",2010,"implicit",28
"7125",2010,"internal",28
"7126",2010,"month",28
"7127",2010,"name",28
"7128",2010,"negative",28
"7129",2010,"observer",28
"7130",2010,"optimal",28
"7131",2010,"orientation",28
"7132",2010,"phase",28
"7133",2010,"presence",28
"7134",2010,"refer",28
"7135",2010,"robot",28
"7136",2010,"specifically",28
"7137",2010,"strong",28
"7138",2010,"structural",28
"7139",2010,"temporal",28
"7140",2010,"write",28
"7141",2010,"analogical",27
"7142",2010,"certain",27
"7143",2010,"combine",27
"7144",2010,"concrete",27
"7145",2010,"construction",27
"7146",2010,"distribution",27
"7147",2010,"drive",27
"7148",2010,"expert",27
"7149",2010,"frame",27
"7150",2010,"hypothesize",27
"7151",2010,"infants",27
"7152",2010,"judge",27
"7153",2010,"much",27
"7154",2010,"online",27
"7155",2010,"own",27
"7156",2010,"physical",27
"7157",2010,"place",27
"7158",2010,"significant",27
"7159",2010,"2008",26
"7160",2010,"advantage",26
"7161",2010,"assessment",26
"7162",2010,"basis",26
"7163",2010,"comparison",26
"7164",2010,"conclude",26
"7165",2010,"contextual",26
"7166",2010,"emotional",26
"7167",2010,"fit",26
"7168",2010,"initial",26
"7169",2010,"line",26
"7170",2010,"making",26
"7171",2010,"moreover",26
"7172",2010,"natural",26
"7173",2010,"previously",26
"7174",2010,"reduce",26
"7175",2010,"rely",26
"7176",2010,"sensitive",26
"7177",2010,"successful",26
"7178",2010,"variable",26
"7179",2010,"5",25
"7180",2010,"analogy",25
"7181",2010,"attend",25
"7182",2010,"attribute",25
"7183",2010,"choose",25
"7184",2010,"claim",25
"7185",2010,"concepts",25
"7186",2010,"create",25
"7187",2010,"effective",25
"7188",2010,"generalize",25
"7189",2010,"hypotheses",25
"7190",2010,"impact",25
"7191",2010,"length",25
"7192",2010,"limit",25
"7193",2010,"little",25
"7194",2010,"modality",25
"7195",2010,"offer",25
"7196",2010,"positive",25
"7197",2010,"probabilistic",25
"7198",2010,"rating",25
"7199",2010,"referent",25
"7200",2010,"repeat",25
"7201",2010,"statement",25
"7202",2010,"alignment",24
"7203",2010,"analyze",24
"7204",2010,"class",24
"7205",2010,"cost",24
"7206",2010,"enhance",24
"7207",2010,"expect",24
"7208",2010,"free",24
"7209",2010,"gain",24
"7210",2010,"necessary",24
"7211",2010,"neural",24
"7212",2010,"numerical",24
"7213",2010,"procedure",24
"7214",2010,"read",24
"7215",2010,"relational",24
"7216",2010,"right",24
"7217",2010,"share",24
"7218",2010,"short",24
"7219",2010,"source",24
"7220",2010,"spoken",24
"7221",2010,"story",24
"7222",2010,"variability",24
"7223",2010,"version",24
"7224",2010,"amount",23
"7225",2010,"critical",23
"7226",2010,"explicit",23
"7227",2010,"exposure",23
"7228",2010,"ignore",23
"7229",2010,"integration",23
"7230",2010,"interest",23
"7231",2010,"moral",23
"7232",2010,"move",23
"7233",2010,"parameter",23
"7234",2010,"quality",23
"7235",2010,"regard",23
"7236",2010,"underly",23
"7237",2010,"access",22
"7238",2010,"architecture",22
"7239",2010,"association",22
"7240",2010,"attempt",22
"7241",2010,"auditory",22
"7242",2010,"believe",22
"7243",2010,"build",22
"7244",2010,"call",22
"7245",2010,"collect",22
"7246",2010,"color",22
"7247",2010,"confirm",22
"7248",2010,"constrain",22
"7249",2010,"corpus",22
"7250",2010,"correlate",22
"7251",2010,"directly",22
"7252",2010,"dynamics",22
"7253",2010,"encod",22
"7254",2010,"generally",22
"7255",2010,"good",22
"7256",2010,"grammatical",22
"7257",2010,"guide",22
"7258",2010,"hold",22
"7259",2010,"interference",22
"7260",2010,"introduce",22
"7261",2010,"issue",22
"7262",2010,"larger",22
"7263",2010,"later",22
"7264",2010,"leave",22
"7265",2010,"left",22
"7266",2010,"lie",22
"7267",2010,"like",22
"7268",2010,"modulate",22
"7269",2010,"motivation",22
"7270",2010,"partner",22
"7271",2010,"resource",22
"7272",2010,"statistic",22
"7273",2010,"step",22
"7274",2010,"strength",22
"7275",2010,"terms",22
"7276",2010,"tool",22
"7277",2010,"accord",21
"7278",2010,"correlation",21
"7279",2010,"debate",21
"7280",2010,"define",21
"7281",2010,"evaluation",21
"7282",2010,"gesture",21
"7283",2010,"hidden",21
"7284",2010,"implement",21
"7285",2010,"intention",21
"7286",2010,"interact",21
"7287",2010,"manipulate",21
"7288",2010,"practice",21
"7289",2010,"sample",21
"7290",2010,"scenario",21
"7291",2010,"scientific",21
"7292",2010,"selective",21
"7293",2010,"sentenx",21
"7294",2010,"solution",21
"7295",2010,"still",21
"7296",2010,"typically",21
"7297",2010,"vocabulary",21
"7298",2010,"accurate",20
"7299",2010,"algorithm",20
"7300",2010,"at",20
"7301",2010,"b",20
"7302",2010,"conflict",20
"7303",2010,"cultural",20
"7304",2010,"dimensional",20
"7305",2010,"discrimination",20
"7306",2010,"employ",20
"7307",2010,"examples",20
"7308",2010,"expression",20
"7309",2010,"extent",20
"7310",2010,"furthermore",20
"7311",2010,"highlight",20
"7312",2010,"intelligence",20
